runtype,seed.meta,ought.valid,ought.errtype,check.noerrors,check.validoutput,errmess
simplescenarios,78022,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78022,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,78022,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78022,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78022,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78022,FALSE,8,TRUE,FALSE,NA
simplescenarios,78022,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
simplescenarios,78022,FALSE,10,FALSE,FALSE,Error in if (tt > inipop.relyears[j]) {: missing value where TRUE/FALSE needed
simplescenarios,78022,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
simplescenarios,78022,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,78022,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,78022,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,78022,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
simplescenarios,78022,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,78022,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,78022,FALSE,18,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
simplescenarios,78022,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78022,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,89538,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,89538,FALSE,1,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,89538,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
simplescenarios,89538,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,89538,FALSE,4,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,89538,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,89538,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,89538,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,89538,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,89538,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,89538,FALSE,10,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,89538,FALSE,11,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,89538,FALSE,12,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,89538,FALSE,13,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,89538,FALSE,14,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,89538,FALSE,15,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,89538,FALSE,16,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,89538,FALSE,17,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,89538,FALSE,18,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,89538,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,89538,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,41996,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,1,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; nd; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
simplescenarios,41996,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,41996,FALSE,4,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,41996,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,41996,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,41996,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,10,FALSE,FALSE,Error in out[ids; idp; 1] <- prod: number of items to replace is not a multiple of replacement length
simplescenarios,41996,FALSE,11,FALSE,FALSE,Error in `[<-`(`*tmp*`; i; j; inipop.relyears[j]; ; a; value = c(9; 9; : subscript out of bounds
simplescenarios,41996,FALSE,12,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,13,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,14,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,15,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,41996,FALSE,16,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,18,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,41996,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,41996,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,48861,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,48861,FALSE,1,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,48861,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; nd; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
simplescenarios,48861,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,48861,FALSE,4,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,48861,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,48861,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,48861,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,48861,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,48861,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,48861,FALSE,10,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,48861,FALSE,11,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,48861,FALSE,12,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,48861,FALSE,13,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,48861,FALSE,14,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,48861,FALSE,15,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,48861,FALSE,16,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,48861,FALSE,17,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,48861,FALSE,18,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,48861,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,48861,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,7099,TRUE,0,TRUE,TRUE,NA
simplescenarios,7099,FALSE,1,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
simplescenarios,7099,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult[i; : number of items to replace is not a multiple of replacement length
simplescenarios,7099,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,7099,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,7099,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,7099,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,7099,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,7099,FALSE,8,TRUE,TRUE,NA
simplescenarios,7099,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,7099,FALSE,10,FALSE,FALSE,Error in inputs$demobase.prod[i; ]: subscript out of bounds
simplescenarios,7099,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
simplescenarios,7099,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,7099,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,7099,FALSE,14,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
simplescenarios,7099,FALSE,15,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,7099,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,7099,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,7099,FALSE,18,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
simplescenarios,7099,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,7099,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,2008,TRUE,0,TRUE,FALSE,NA
simplescenarios,2008,FALSE,1,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
simplescenarios,2008,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
simplescenarios,2008,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,2008,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,2008,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,2008,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,2008,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,2008,FALSE,8,TRUE,FALSE,NA
simplescenarios,2008,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,2008,FALSE,10,FALSE,FALSE,Error in out[ids; idp; 1] <- prod: number of items to replace is not a multiple of replacement length
simplescenarios,2008,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
simplescenarios,2008,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,2008,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,2008,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,2008,FALSE,15,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,2008,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,2008,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,2008,FALSE,18,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
simplescenarios,2008,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,2008,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,1699,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,1699,FALSE,1,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,1699,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; nd; ] <- as.numeric(c(inputs$demobase.survadult[i; : number of items to replace is not a multiple of replacement length
simplescenarios,1699,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
